module,rank,record id,file name,mount pt,fs type,HEATMAP_F_BIN_WIDTH_SECONDS,HEATMAP_READ_BIN_0,HEATMAP_READ_BIN_1,HEATMAP_READ_BIN_10,HEATMAP_READ_BIN_100,HEATMAP_READ_BIN_101,HEATMAP_READ_BIN_102,HEATMAP_READ_BIN_103,HEATMAP_READ_BIN_104,HEATMAP_READ_BIN_105,HEATMAP_READ_BIN_106,HEATMAP_READ_BIN_107,HEATMAP_READ_BIN_108,HEATMAP_READ_BIN_109,HEATMAP_READ_BIN_11,HEATMAP_READ_BIN_110,HEATMAP_READ_BIN_111,HEATMAP_READ_BIN_112,HEATMAP_READ_BIN_113,HEATMAP_READ_BIN_114,HEATMAP_READ_BIN_115,HEATMAP_READ_BIN_116,HEATMAP_READ_BIN_117,HEATMAP_READ_BIN_118,HEATMAP_READ_BIN_119,HEATMAP_READ_BIN_12,HEATMAP_READ_BIN_120,HEATMAP_READ_BIN_121,HEATMAP_READ_BIN_122,HEATMAP_READ_BIN_123,HEATMAP_READ_BIN_124,HEATMAP_READ_BIN_125,HEATMAP_READ_BIN_126,HEATMAP_READ_BIN_127,HEATMAP_READ_BIN_128,HEATMAP_READ_BIN_129,HEATMAP_READ_BIN_13,HEATMAP_READ_BIN_130,HEATMAP_READ_BIN_131,HEATMAP_READ_BIN_132,HEATMAP_READ_BIN_133,HEATMAP_READ_BIN_134,HEATMAP_READ_BIN_135,HEATMAP_READ_BIN_136,HEATMAP_READ_BIN_137,HEATMAP_READ_BIN_138,HEATMAP_READ_BIN_139,HEATMAP_READ_BIN_14,HEATMAP_READ_BIN_140,HEATMAP_READ_BIN_141,HEATMAP_READ_BIN_142,HEATMAP_READ_BIN_143,HEATMAP_READ_BIN_144,HEATMAP_READ_BIN_145,HEATMAP_READ_BIN_146,HEATMAP_READ_BIN_147,HEATMAP_READ_BIN_148,HEATMAP_READ_BIN_149,HEATMAP_READ_BIN_15,HEATMAP_READ_BIN_150,HEATMAP_READ_BIN_151,HEATMAP_READ_BIN_152,HEATMAP_READ_BIN_153,HEATMAP_READ_BIN_154,HEATMAP_READ_BIN_155,HEATMAP_READ_BIN_16,HEATMAP_READ_BIN_17,HEATMAP_READ_BIN_18,HEATMAP_READ_BIN_19,HEATMAP_READ_BIN_2,HEATMAP_READ_BIN_20,HEATMAP_READ_BIN_21,HEATMAP_READ_BIN_22,HEATMAP_READ_BIN_23,HEATMAP_READ_BIN_24,HEATMAP_READ_BIN_25,HEATMAP_READ_BIN_26,HEATMAP_READ_BIN_27,HEATMAP_READ_BIN_28,HEATMAP_READ_BIN_29,HEATMAP_READ_BIN_3,HEATMAP_READ_BIN_30,HEATMAP_READ_BIN_31,HEATMAP_READ_BIN_32,HEATMAP_READ_BIN_33,HEATMAP_READ_BIN_34,HEATMAP_READ_BIN_35,HEATMAP_READ_BIN_36,HEATMAP_READ_BIN_37,HEATMAP_READ_BIN_38,HEATMAP_READ_BIN_39,HEATMAP_READ_BIN_4,HEATMAP_READ_BIN_40,HEATMAP_READ_BIN_41,HEATMAP_READ_BIN_42,HEATMAP_READ_BIN_43,HEATMAP_READ_BIN_44,HEATMAP_READ_BIN_45,HEATMAP_READ_BIN_46,HEATMAP_READ_BIN_47,HEATMAP_READ_BIN_48,HEATMAP_READ_BIN_49,HEATMAP_READ_BIN_5,HEATMAP_READ_BIN_50,HEATMAP_READ_BIN_51,HEATMAP_READ_BIN_52,HEATMAP_READ_BIN_53,HEATMAP_READ_BIN_54,HEATMAP_READ_BIN_55,HEATMAP_READ_BIN_56,HEATMAP_READ_BIN_57,HEATMAP_READ_BIN_58,HEATMAP_READ_BIN_59,HEATMAP_READ_BIN_6,HEATMAP_READ_BIN_60,HEATMAP_READ_BIN_61,HEATMAP_READ_BIN_62,HEATMAP_READ_BIN_63,HEATMAP_READ_BIN_64,HEATMAP_READ_BIN_65,HEATMAP_READ_BIN_66,HEATMAP_READ_BIN_67,HEATMAP_READ_BIN_68,HEATMAP_READ_BIN_69,HEATMAP_READ_BIN_7,HEATMAP_READ_BIN_70,HEATMAP_READ_BIN_71,HEATMAP_READ_BIN_72,HEATMAP_READ_BIN_73,HEATMAP_READ_BIN_74,HEATMAP_READ_BIN_75,HEATMAP_READ_BIN_76,HEATMAP_READ_BIN_77,HEATMAP_READ_BIN_78,HEATMAP_READ_BIN_79,HEATMAP_READ_BIN_8,HEATMAP_READ_BIN_80,HEATMAP_READ_BIN_81,HEATMAP_READ_BIN_82,HEATMAP_READ_BIN_83,HEATMAP_READ_BIN_84,HEATMAP_READ_BIN_85,HEATMAP_READ_BIN_86,HEATMAP_READ_BIN_87,HEATMAP_READ_BIN_88,HEATMAP_READ_BIN_89,HEATMAP_READ_BIN_9,HEATMAP_READ_BIN_90,HEATMAP_READ_BIN_91,HEATMAP_READ_BIN_92,HEATMAP_READ_BIN_93,HEATMAP_READ_BIN_94,HEATMAP_READ_BIN_95,HEATMAP_READ_BIN_96,HEATMAP_READ_BIN_97,HEATMAP_READ_BIN_98,HEATMAP_READ_BIN_99,HEATMAP_WRITE_BIN_0,HEATMAP_WRITE_BIN_1,HEATMAP_WRITE_BIN_10,HEATMAP_WRITE_BIN_100,HEATMAP_WRITE_BIN_101,HEATMAP_WRITE_BIN_102,HEATMAP_WRITE_BIN_103,HEATMAP_WRITE_BIN_104,HEATMAP_WRITE_BIN_105,HEATMAP_WRITE_BIN_106,HEATMAP_WRITE_BIN_107,HEATMAP_WRITE_BIN_108,HEATMAP_WRITE_BIN_109,HEATMAP_WRITE_BIN_11,HEATMAP_WRITE_BIN_110,HEATMAP_WRITE_BIN_111,HEATMAP_WRITE_BIN_112,HEATMAP_WRITE_BIN_113,HEATMAP_WRITE_BIN_114,HEATMAP_WRITE_BIN_115,HEATMAP_WRITE_BIN_116,HEATMAP_WRITE_BIN_117,HEATMAP_WRITE_BIN_118,HEATMAP_WRITE_BIN_119,HEATMAP_WRITE_BIN_12,HEATMAP_WRITE_BIN_120,HEATMAP_WRITE_BIN_121,HEATMAP_WRITE_BIN_122,HEATMAP_WRITE_BIN_123,HEATMAP_WRITE_BIN_124,HEATMAP_WRITE_BIN_125,HEATMAP_WRITE_BIN_126,HEATMAP_WRITE_BIN_127,HEATMAP_WRITE_BIN_128,HEATMAP_WRITE_BIN_129,HEATMAP_WRITE_BIN_13,HEATMAP_WRITE_BIN_130,HEATMAP_WRITE_BIN_131,HEATMAP_WRITE_BIN_132,HEATMAP_WRITE_BIN_133,HEATMAP_WRITE_BIN_134,HEATMAP_WRITE_BIN_135,HEATMAP_WRITE_BIN_136,HEATMAP_WRITE_BIN_137,HEATMAP_WRITE_BIN_138,HEATMAP_WRITE_BIN_139,HEATMAP_WRITE_BIN_14,HEATMAP_WRITE_BIN_140,HEATMAP_WRITE_BIN_141,HEATMAP_WRITE_BIN_142,HEATMAP_WRITE_BIN_143,HEATMAP_WRITE_BIN_144,HEATMAP_WRITE_BIN_145,HEATMAP_WRITE_BIN_146,HEATMAP_WRITE_BIN_147,HEATMAP_WRITE_BIN_148,HEATMAP_WRITE_BIN_149,HEATMAP_WRITE_BIN_15,HEATMAP_WRITE_BIN_150,HEATMAP_WRITE_BIN_151,HEATMAP_WRITE_BIN_152,HEATMAP_WRITE_BIN_153,HEATMAP_WRITE_BIN_154,HEATMAP_WRITE_BIN_155,HEATMAP_WRITE_BIN_16,HEATMAP_WRITE_BIN_17,HEATMAP_WRITE_BIN_18,HEATMAP_WRITE_BIN_19,HEATMAP_WRITE_BIN_2,HEATMAP_WRITE_BIN_20,HEATMAP_WRITE_BIN_21,HEATMAP_WRITE_BIN_22,HEATMAP_WRITE_BIN_23,HEATMAP_WRITE_BIN_24,HEATMAP_WRITE_BIN_25,HEATMAP_WRITE_BIN_26,HEATMAP_WRITE_BIN_27,HEATMAP_WRITE_BIN_28,HEATMAP_WRITE_BIN_29,HEATMAP_WRITE_BIN_3,HEATMAP_WRITE_BIN_30,HEATMAP_WRITE_BIN_31,HEATMAP_WRITE_BIN_32,HEATMAP_WRITE_BIN_33,HEATMAP_WRITE_BIN_34,HEATMAP_WRITE_BIN_35,HEATMAP_WRITE_BIN_36,HEATMAP_WRITE_BIN_37,HEATMAP_WRITE_BIN_38,HEATMAP_WRITE_BIN_39,HEATMAP_WRITE_BIN_4,HEATMAP_WRITE_BIN_40,HEATMAP_WRITE_BIN_41,HEATMAP_WRITE_BIN_42,HEATMAP_WRITE_BIN_43,HEATMAP_WRITE_BIN_44,HEATMAP_WRITE_BIN_45,HEATMAP_WRITE_BIN_46,HEATMAP_WRITE_BIN_47,HEATMAP_WRITE_BIN_48,HEATMAP_WRITE_BIN_49,HEATMAP_WRITE_BIN_5,HEATMAP_WRITE_BIN_50,HEATMAP_WRITE_BIN_51,HEATMAP_WRITE_BIN_52,HEATMAP_WRITE_BIN_53,HEATMAP_WRITE_BIN_54,HEATMAP_WRITE_BIN_55,HEATMAP_WRITE_BIN_56,HEATMAP_WRITE_BIN_57,HEATMAP_WRITE_BIN_58,HEATMAP_WRITE_BIN_59,HEATMAP_WRITE_BIN_6,HEATMAP_WRITE_BIN_60,HEATMAP_WRITE_BIN_61,HEATMAP_WRITE_BIN_62,HEATMAP_WRITE_BIN_63,HEATMAP_WRITE_BIN_64,HEATMAP_WRITE_BIN_65,HEATMAP_WRITE_BIN_66,HEATMAP_WRITE_BIN_67,HEATMAP_WRITE_BIN_68,HEATMAP_WRITE_BIN_69,HEATMAP_WRITE_BIN_7,HEATMAP_WRITE_BIN_70,HEATMAP_WRITE_BIN_71,HEATMAP_WRITE_BIN_72,HEATMAP_WRITE_BIN_73,HEATMAP_WRITE_BIN_74,HEATMAP_WRITE_BIN_75,HEATMAP_WRITE_BIN_76,HEATMAP_WRITE_BIN_77,HEATMAP_WRITE_BIN_78,HEATMAP_WRITE_BIN_79,HEATMAP_WRITE_BIN_8,HEATMAP_WRITE_BIN_80,HEATMAP_WRITE_BIN_81,HEATMAP_WRITE_BIN_82,HEATMAP_WRITE_BIN_83,HEATMAP_WRITE_BIN_84,HEATMAP_WRITE_BIN_85,HEATMAP_WRITE_BIN_86,HEATMAP_WRITE_BIN_87,HEATMAP_WRITE_BIN_88,HEATMAP_WRITE_BIN_89,HEATMAP_WRITE_BIN_9,HEATMAP_WRITE_BIN_90,HEATMAP_WRITE_BIN_91,HEATMAP_WRITE_BIN_92,HEATMAP_WRITE_BIN_93,HEATMAP_WRITE_BIN_94,HEATMAP_WRITE_BIN_95,HEATMAP_WRITE_BIN_96,HEATMAP_WRITE_BIN_97,HEATMAP_WRITE_BIN_98,HEATMAP_WRITE_BIN_99
HEATMAP,21,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805855,20486082,17478098,19303170,23757750,19026645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777908,1093607,1682587,277945,477262,998306,1782513,1210681,758237,1458069,0,2466702,60290,248683,1777881,111864,322666,1613742,117475,92927,544716,0,444088,305904,1103663,50278,205755,286728,950535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529673,0,120878,441535,1799187,1145154,729349,426455,1582585,248826,1214465,2843482,0,56036,1481877,183770,567154,624003,1129489,1202224,48816,1748170,1586628,0,2022518,1109252,2856481,1306512,2208620,2036764,488328,2877530,273205,1217567,0,1950941,3300365,178251,258931,130136,365093,75412,420573,1385940,280919,0,95460,1345511,823623,598243,1465347,1012959,682608,833358,701946,908231,0,90341,144028,47390,185299,1129917,931782,117296,2109398,277721,2642664,0,543780,1555763,798283,1390945,1504112,491708,2030546,1456745,463656,2205722,0,239337,247601,124825,1199625,1523403,1492299,265785,1636498,3790946,78794
HEATMAP,22,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435185,23740424,18931399,20927574,20112628,19710390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312766,0,7184060,3651405,6702774,4939134,7414207,5921182,7376238,6359081,6412856,6523483,0,3780029,8005959,7940176,7492456,5992953,5848841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,23,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652594,29213535,19671453,12723379,16377773,24218866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859856,0,3935706,6356931,6222384,4975542,3341083,6435207,5039262,3939889,4792536,4730907,0,3923748,5937733,5108228,3788119,4831333,4298202,5695652,3936345,6877142,7407491,0,1424304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,24,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653557,21519284,19418135,19133997,24286226,18846401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738522,917247,1708918,295804,437636,927895,1729521,1210129,804533,875727,0,2885055,64781,208294,1108799,414516,241082,1430401,128555,62943,633974,0,498426,369452,994923,63558,188470,63324,1199576,31650,205763,2106509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520872,0,249958,337923,1076586,1945477,814510,416540,1853737,178404,1043368,2800666,0,284534,1317952,216702,477339,711565,654583,1159670,108267,992259,1831702,0,1832337,1524649,2853344,1389119,2566550,2142437,269645,3361154,143909,1062016,0,1878473,3146421,378272,393761,115060,302996,83502,319604,1115824,304803,0,96194,855870,962090,755562,889676,1349417,585718,1035544,703898,865941,0,185111,90289,54048,153152,1210818,965907,106318,2008355,215110,2705380,0,437187,1552704,412908,873297,1892957,643032,1978881,1387221,646533,2175661,0,256408,188748,188893,1403139,1271875,1540340,288109,1258339,3858727,85768
HEATMAP,25,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741858,25837988,22830208,16467805,20357132,12622609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285234,0,5498377,6498651,5755997,6780697,7054259,5789234,7582450,4873064,5452182,4214989,0,6026521,5903101,6599805,7704978,8966697,6871364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,26,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538678,27928403,28017100,25753192,19620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7755062,0,10668373,12115763,9669715,9033798,7969797,9899278,11205960,9966184,9196011,7377659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,27,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823593,30207432,21273463,15062855,17560915,17929342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786465,0,6233770,5295960,7219583,6939596,4078626,7429316,5528128,6263649,5772497,4902559,0,4422179,6370128,5165856,4314557,4957499,5772443,5157114,4076126,3171549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,28,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617727,21438784,15747741,18215959,19685741,22493711,4657937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662985,0,5227341,4342447,5100563,4734339,5912099,4879437,7224081,5884952,4992324,7985285,0,3828394,5682069,6909424,5757546,5281818,5229145,5338082,8541879,343390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,29,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9063255,41957953,34898778,18937614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877912,0,10851135,12627721,11343062,12144436,10696766,10896539,11590448,8587084,10242497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,3,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27467756,28682137,25310867,23396840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006206,0,11202841,11724846,10599604,8059884,7924152,9179865,11148348,10714247,8735711,9561896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,30,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902136,23109718,17950091,20126354,21177032,19592269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406783,0,7002225,3993376,6655141,4795222,7351582,5390955,6878051,6130469,6861115,6482693,0,4032310,6699525,7496970,7152379,5784535,6459971,2284298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
