module,rank,record id,file name,mount pt,fs type,HEATMAP_F_BIN_WIDTH_SECONDS,HEATMAP_READ_BIN_0,HEATMAP_READ_BIN_1,HEATMAP_READ_BIN_10,HEATMAP_READ_BIN_100,HEATMAP_READ_BIN_101,HEATMAP_READ_BIN_102,HEATMAP_READ_BIN_103,HEATMAP_READ_BIN_104,HEATMAP_READ_BIN_105,HEATMAP_READ_BIN_106,HEATMAP_READ_BIN_107,HEATMAP_READ_BIN_108,HEATMAP_READ_BIN_109,HEATMAP_READ_BIN_11,HEATMAP_READ_BIN_110,HEATMAP_READ_BIN_111,HEATMAP_READ_BIN_112,HEATMAP_READ_BIN_113,HEATMAP_READ_BIN_114,HEATMAP_READ_BIN_115,HEATMAP_READ_BIN_116,HEATMAP_READ_BIN_117,HEATMAP_READ_BIN_118,HEATMAP_READ_BIN_119,HEATMAP_READ_BIN_12,HEATMAP_READ_BIN_120,HEATMAP_READ_BIN_121,HEATMAP_READ_BIN_122,HEATMAP_READ_BIN_123,HEATMAP_READ_BIN_124,HEATMAP_READ_BIN_125,HEATMAP_READ_BIN_126,HEATMAP_READ_BIN_127,HEATMAP_READ_BIN_128,HEATMAP_READ_BIN_129,HEATMAP_READ_BIN_13,HEATMAP_READ_BIN_130,HEATMAP_READ_BIN_131,HEATMAP_READ_BIN_132,HEATMAP_READ_BIN_133,HEATMAP_READ_BIN_134,HEATMAP_READ_BIN_135,HEATMAP_READ_BIN_136,HEATMAP_READ_BIN_137,HEATMAP_READ_BIN_138,HEATMAP_READ_BIN_139,HEATMAP_READ_BIN_14,HEATMAP_READ_BIN_140,HEATMAP_READ_BIN_141,HEATMAP_READ_BIN_142,HEATMAP_READ_BIN_143,HEATMAP_READ_BIN_144,HEATMAP_READ_BIN_145,HEATMAP_READ_BIN_146,HEATMAP_READ_BIN_147,HEATMAP_READ_BIN_148,HEATMAP_READ_BIN_15,HEATMAP_READ_BIN_16,HEATMAP_READ_BIN_17,HEATMAP_READ_BIN_18,HEATMAP_READ_BIN_19,HEATMAP_READ_BIN_2,HEATMAP_READ_BIN_20,HEATMAP_READ_BIN_21,HEATMAP_READ_BIN_22,HEATMAP_READ_BIN_23,HEATMAP_READ_BIN_24,HEATMAP_READ_BIN_25,HEATMAP_READ_BIN_26,HEATMAP_READ_BIN_27,HEATMAP_READ_BIN_28,HEATMAP_READ_BIN_29,HEATMAP_READ_BIN_3,HEATMAP_READ_BIN_30,HEATMAP_READ_BIN_31,HEATMAP_READ_BIN_32,HEATMAP_READ_BIN_33,HEATMAP_READ_BIN_34,HEATMAP_READ_BIN_35,HEATMAP_READ_BIN_36,HEATMAP_READ_BIN_37,HEATMAP_READ_BIN_38,HEATMAP_READ_BIN_39,HEATMAP_READ_BIN_4,HEATMAP_READ_BIN_40,HEATMAP_READ_BIN_41,HEATMAP_READ_BIN_42,HEATMAP_READ_BIN_43,HEATMAP_READ_BIN_44,HEATMAP_READ_BIN_45,HEATMAP_READ_BIN_46,HEATMAP_READ_BIN_47,HEATMAP_READ_BIN_48,HEATMAP_READ_BIN_49,HEATMAP_READ_BIN_5,HEATMAP_READ_BIN_50,HEATMAP_READ_BIN_51,HEATMAP_READ_BIN_52,HEATMAP_READ_BIN_53,HEATMAP_READ_BIN_54,HEATMAP_READ_BIN_55,HEATMAP_READ_BIN_56,HEATMAP_READ_BIN_57,HEATMAP_READ_BIN_58,HEATMAP_READ_BIN_59,HEATMAP_READ_BIN_6,HEATMAP_READ_BIN_60,HEATMAP_READ_BIN_61,HEATMAP_READ_BIN_62,HEATMAP_READ_BIN_63,HEATMAP_READ_BIN_64,HEATMAP_READ_BIN_65,HEATMAP_READ_BIN_66,HEATMAP_READ_BIN_67,HEATMAP_READ_BIN_68,HEATMAP_READ_BIN_69,HEATMAP_READ_BIN_7,HEATMAP_READ_BIN_70,HEATMAP_READ_BIN_71,HEATMAP_READ_BIN_72,HEATMAP_READ_BIN_73,HEATMAP_READ_BIN_74,HEATMAP_READ_BIN_75,HEATMAP_READ_BIN_76,HEATMAP_READ_BIN_77,HEATMAP_READ_BIN_78,HEATMAP_READ_BIN_79,HEATMAP_READ_BIN_8,HEATMAP_READ_BIN_80,HEATMAP_READ_BIN_81,HEATMAP_READ_BIN_82,HEATMAP_READ_BIN_83,HEATMAP_READ_BIN_84,HEATMAP_READ_BIN_85,HEATMAP_READ_BIN_86,HEATMAP_READ_BIN_87,HEATMAP_READ_BIN_88,HEATMAP_READ_BIN_89,HEATMAP_READ_BIN_9,HEATMAP_READ_BIN_90,HEATMAP_READ_BIN_91,HEATMAP_READ_BIN_92,HEATMAP_READ_BIN_93,HEATMAP_READ_BIN_94,HEATMAP_READ_BIN_95,HEATMAP_READ_BIN_96,HEATMAP_READ_BIN_97,HEATMAP_READ_BIN_98,HEATMAP_READ_BIN_99,HEATMAP_WRITE_BIN_0,HEATMAP_WRITE_BIN_1,HEATMAP_WRITE_BIN_10,HEATMAP_WRITE_BIN_100,HEATMAP_WRITE_BIN_101,HEATMAP_WRITE_BIN_102,HEATMAP_WRITE_BIN_103,HEATMAP_WRITE_BIN_104,HEATMAP_WRITE_BIN_105,HEATMAP_WRITE_BIN_106,HEATMAP_WRITE_BIN_107,HEATMAP_WRITE_BIN_108,HEATMAP_WRITE_BIN_109,HEATMAP_WRITE_BIN_11,HEATMAP_WRITE_BIN_110,HEATMAP_WRITE_BIN_111,HEATMAP_WRITE_BIN_112,HEATMAP_WRITE_BIN_113,HEATMAP_WRITE_BIN_114,HEATMAP_WRITE_BIN_115,HEATMAP_WRITE_BIN_116,HEATMAP_WRITE_BIN_117,HEATMAP_WRITE_BIN_118,HEATMAP_WRITE_BIN_119,HEATMAP_WRITE_BIN_12,HEATMAP_WRITE_BIN_120,HEATMAP_WRITE_BIN_121,HEATMAP_WRITE_BIN_122,HEATMAP_WRITE_BIN_123,HEATMAP_WRITE_BIN_124,HEATMAP_WRITE_BIN_125,HEATMAP_WRITE_BIN_126,HEATMAP_WRITE_BIN_127,HEATMAP_WRITE_BIN_128,HEATMAP_WRITE_BIN_129,HEATMAP_WRITE_BIN_13,HEATMAP_WRITE_BIN_130,HEATMAP_WRITE_BIN_131,HEATMAP_WRITE_BIN_132,HEATMAP_WRITE_BIN_133,HEATMAP_WRITE_BIN_134,HEATMAP_WRITE_BIN_135,HEATMAP_WRITE_BIN_136,HEATMAP_WRITE_BIN_137,HEATMAP_WRITE_BIN_138,HEATMAP_WRITE_BIN_139,HEATMAP_WRITE_BIN_14,HEATMAP_WRITE_BIN_140,HEATMAP_WRITE_BIN_141,HEATMAP_WRITE_BIN_142,HEATMAP_WRITE_BIN_143,HEATMAP_WRITE_BIN_144,HEATMAP_WRITE_BIN_145,HEATMAP_WRITE_BIN_146,HEATMAP_WRITE_BIN_147,HEATMAP_WRITE_BIN_148,HEATMAP_WRITE_BIN_15,HEATMAP_WRITE_BIN_16,HEATMAP_WRITE_BIN_17,HEATMAP_WRITE_BIN_18,HEATMAP_WRITE_BIN_19,HEATMAP_WRITE_BIN_2,HEATMAP_WRITE_BIN_20,HEATMAP_WRITE_BIN_21,HEATMAP_WRITE_BIN_22,HEATMAP_WRITE_BIN_23,HEATMAP_WRITE_BIN_24,HEATMAP_WRITE_BIN_25,HEATMAP_WRITE_BIN_26,HEATMAP_WRITE_BIN_27,HEATMAP_WRITE_BIN_28,HEATMAP_WRITE_BIN_29,HEATMAP_WRITE_BIN_3,HEATMAP_WRITE_BIN_30,HEATMAP_WRITE_BIN_31,HEATMAP_WRITE_BIN_32,HEATMAP_WRITE_BIN_33,HEATMAP_WRITE_BIN_34,HEATMAP_WRITE_BIN_35,HEATMAP_WRITE_BIN_36,HEATMAP_WRITE_BIN_37,HEATMAP_WRITE_BIN_38,HEATMAP_WRITE_BIN_39,HEATMAP_WRITE_BIN_4,HEATMAP_WRITE_BIN_40,HEATMAP_WRITE_BIN_41,HEATMAP_WRITE_BIN_42,HEATMAP_WRITE_BIN_43,HEATMAP_WRITE_BIN_44,HEATMAP_WRITE_BIN_45,HEATMAP_WRITE_BIN_46,HEATMAP_WRITE_BIN_47,HEATMAP_WRITE_BIN_48,HEATMAP_WRITE_BIN_49,HEATMAP_WRITE_BIN_5,HEATMAP_WRITE_BIN_50,HEATMAP_WRITE_BIN_51,HEATMAP_WRITE_BIN_52,HEATMAP_WRITE_BIN_53,HEATMAP_WRITE_BIN_54,HEATMAP_WRITE_BIN_55,HEATMAP_WRITE_BIN_56,HEATMAP_WRITE_BIN_57,HEATMAP_WRITE_BIN_58,HEATMAP_WRITE_BIN_59,HEATMAP_WRITE_BIN_6,HEATMAP_WRITE_BIN_60,HEATMAP_WRITE_BIN_61,HEATMAP_WRITE_BIN_62,HEATMAP_WRITE_BIN_63,HEATMAP_WRITE_BIN_64,HEATMAP_WRITE_BIN_65,HEATMAP_WRITE_BIN_66,HEATMAP_WRITE_BIN_67,HEATMAP_WRITE_BIN_68,HEATMAP_WRITE_BIN_69,HEATMAP_WRITE_BIN_7,HEATMAP_WRITE_BIN_70,HEATMAP_WRITE_BIN_71,HEATMAP_WRITE_BIN_72,HEATMAP_WRITE_BIN_73,HEATMAP_WRITE_BIN_74,HEATMAP_WRITE_BIN_75,HEATMAP_WRITE_BIN_76,HEATMAP_WRITE_BIN_77,HEATMAP_WRITE_BIN_78,HEATMAP_WRITE_BIN_79,HEATMAP_WRITE_BIN_8,HEATMAP_WRITE_BIN_80,HEATMAP_WRITE_BIN_81,HEATMAP_WRITE_BIN_82,HEATMAP_WRITE_BIN_83,HEATMAP_WRITE_BIN_84,HEATMAP_WRITE_BIN_85,HEATMAP_WRITE_BIN_86,HEATMAP_WRITE_BIN_87,HEATMAP_WRITE_BIN_88,HEATMAP_WRITE_BIN_89,HEATMAP_WRITE_BIN_9,HEATMAP_WRITE_BIN_90,HEATMAP_WRITE_BIN_91,HEATMAP_WRITE_BIN_92,HEATMAP_WRITE_BIN_93,HEATMAP_WRITE_BIN_94,HEATMAP_WRITE_BIN_95,HEATMAP_WRITE_BIN_96,HEATMAP_WRITE_BIN_97,HEATMAP_WRITE_BIN_98,HEATMAP_WRITE_BIN_99
HEATMAP,27,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266240,143360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,9512,0,0,0,0,0,0,0,0,0,0,31640,0,0,0,0,0,0,0,0,0,0,25830,0,0,0,0,0,0,0,0,0,17897,25366,42683,38142,35009,12836,18604,34416,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0,0,0,0,0,28576,0,0,0,0,0,0,0,0,0,0,20539,0,0,0,0,0,0,0,0,0,0,25694,0,0,0,0,0,0,0,0,0,0,25263,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,0,0,0,0,0,2998,0,0,0,0,0,0,0,0,0,0
HEATMAP,28,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253952,155648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,0,0,0,0,42031,0,0,0,0,0,0,0,0,0,0,26085,0,0,0,0,0,0,0,0,0,0,26250,0,0,0,0,0,0,0,0,0,41485,29864,53123,14792,0,7643,0,0,0,0,0,0,0,0,0,0,17887,0,0,0,0,0,0,0,0,0,0,25645,0,0,0,0,0,0,0,0,0,0,18014,0,0,0,0,0,0,0,0,0,0,21651,0,0,0,0,0,0,0,0,0,0,26947,0,0,0,0,0,0,0,0,0,0,16038,0,0,0,0,0,0,0,0,0,0,38474,0,0,0,0,0,0,0,0,0,0
HEATMAP,29,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608,212992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23957,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,0,0,0,0,33686,0,0,0,0,0,0,0,0,0,0,39001,0,0,0,0,0,0,0,0,0,0,51355,0,0,0,0,0,0,0,0,0,22387,35369,0,0,0,7620,0,0,0,0,0,0,0,0,0,0,39653,0,0,0,0,0,0,0,0,0,0,20030,0,0,0,0,0,0,0,0,0,0,28603,0,0,0,0,0,0,0,0,0,0,22605,0,0,0,0,0,0,0,0,0,0,18429,0,0,0,0,0,0,0,0,0,0,25140,0,0,0,0,0,0,0,0,0,0,21647,0,0,0,0,0,0,0,0,0,0
HEATMAP,3,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163840,245760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17581,0,0,0,0,0,0,0,0,0,0,3354,0,0,0,0,0,0,0,0,0,0,33068,0,0,0,0,0,0,0,0,0,0,35192,0,0,0,0,0,0,0,0,0,0,19965,0,0,0,0,0,0,0,0,0,23582,61063,13780,6211,0,24101,0,0,0,0,0,0,0,0,0,0,29147,0,0,0,0,0,0,0,0,0,0,13895,0,0,0,0,0,0,0,0,0,0,48727,0,0,0,0,0,0,0,0,0,0,19601,0,0,0,0,0,0,0,0,0,0,20872,0,0,0,0,0,0,0,0,0,0,6924,0,0,0,0,0,0,0,0,0,0,32537,0,0,0,0,0,0,0,0,0,0
HEATMAP,30,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,13070,0,0,0,0,0,0,0,0,0,0,2602,0,0,0,0,0,0,0,0,0,0,36006,0,0,0,0,0,0,0,0,0,26003,34603,20797,16445,27721,8891,44668,25544,6619,0,0,0,0,0,0,0,33873,0,0,0,0,0,0,0,0,0,0,35697,0,0,0,0,0,0,0,0,0,0,20449,0,0,0,0,0,0,0,0,0,0,16335,0,0,0,0,0,0,0,0,0,0,12405,0,0,0,0,0,0,0,0,0,0,15198,0,0,0,0,0,0,0,0,0,0,9807,0,0,0,0,0,0,0,0,0,0
HEATMAP,31,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352256,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,0,0,0,0,0,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,19428,0,0,0,0,0,0,0,0,0,0,15536,0,0,0,0,0,0,0,0,0,0,12683,0,0,0,0,0,0,0,0,0,11595,42071,27202,43018,25272,26198,18278,22999,23919,16725,0,0,0,0,0,0,11663,0,0,0,0,0,0,0,0,0,0,2258,0,0,0,0,0,0,0,0,0,0,29420,0,0,0,0,0,0,0,0,0,0,15309,0,0,0,0,0,0,0,0,0,0,12507,0,0,0,0,0,0,0,0,0,0,5878,0,0,0,0,0,0,0,0,0,0,21497,0,0,0,0,0,0,0,0,0,0
HEATMAP,32,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192512,217088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,0,0,0,0,0,0,25136,0,0,0,0,0,0,0,0,0,0,26837,0,0,0,0,0,0,0,0,0,0,36823,0,0,0,0,0,0,0,0,0,38398,3902,47445,44543,18720,8877,0,0,0,0,0,0,0,0,0,0,19093,0,0,0,0,0,0,0,0,0,0,28268,0,0,0,0,0,0,0,0,0,0,39706,0,0,0,0,0,0,0,0,0,0,20721,0,0,0,0,0,0,0,0,0,0,22288,0,0,0,0,0,0,0,0,0,0,11538,0,0,0,0,0,0,0,0,0,0,14089,0,0,0,0,0,0,0,0,0,0
HEATMAP,33,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61440,348160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28327,0,0,0,0,0,0,0,0,0,0,35845,0,0,0,0,0,0,0,0,0,0,21068,0,0,0,0,0,0,0,0,0,0,11949,0,0,0,0,0,0,0,0,0,0,22777,0,0,0,0,0,0,0,0,0,20354,42138,20242,12288,0,21204,0,0,0,0,0,0,0,0,0,0,18257,0,0,0,0,0,0,0,0,0,0,19995,0,0,0,0,0,0,0,0,0,0,35604,0,0,0,0,0,0,0,0,0,0,25080,0,0,0,0,0,0,0,0,0,0,25479,0,0,0,0,0,0,0,0,0,0,17476,0,0,0,0,0,0,0,0,0,0,31518,0,0,0,0,0,0,0,0,0,0
HEATMAP,34,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303104,106496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32885,0,0,0,0,0,0,0,0,0,0,31586,0,0,0,0,0,0,0,0,0,0,17761,0,0,0,0,0,0,0,0,0,0,30046,0,0,0,0,0,0,0,0,0,0,41294,0,0,0,0,0,0,0,0,0,42450,1869,0,0,0,21226,0,0,0,0,0,0,0,0,0,0,30574,0,0,0,0,0,0,0,0,0,0,19554,0,0,0,0,0,0,0,0,0,0,32748,0,0,0,0,0,0,0,0,0,0,18481,0,0,0,0,0,0,0,0,0,0,42221,0,0,0,0,0,0,0,0,0,0,11782,0,0,0,0,0,0,0,0,0,0,35123,0,0,0,0,0,0,0,0,0,0
HEATMAP,35,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608,212992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37685,0,0,0,0,0,0,0,0,0,0,19270,0,0,0,0,0,0,0,0,0,0,31213,0,0,0,0,0,0,0,0,0,0,25816,0,0,0,0,0,0,0,0,0,0,19413,0,0,0,0,0,0,0,0,0,29569,9350,0,0,0,16736,0,0,0,0,0,0,0,0,0,0,22378,0,0,0,0,0,0,0,0,0,0,31944,0,0,0,0,0,0,0,0,0,0,55705,0,0,0,0,0,0,0,0,0,0,31245,0,0,0,0,0,0,0,0,0,0,30408,0,0,0,0,0,0,0,0,0,0,24753,0,0,0,0,0,0,0,0,0,0,24116,0,0,0,0,0,0,0,0,0,0
HEATMAP,36,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372736,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17327,0,0,0,0,0,0,0,0,0,0,27491,0,0,0,0,0,0,0,0,0,0,15451,0,0,0,0,0,0,0,0,0,0,32142,0,0,0,0,0,0,0,0,0,0,24605,0,0,0,0,0,0,0,0,0,27063,12468,15610,27740,21276,12003,15327,0,0,0,0,0,0,0,0,0,27327,0,0,0,0,0,0,0,0,0,0,15562,0,0,0,0,0,0,0,0,0,0,25761,0,0,0,0,0,0,0,0,0,0,16628,0,0,0,0,0,0,0,0,0,0,43169,0,0,0,0,0,0,0,0,0,0,17036,0,0,0,0,0,0,0,0,0,0,15615,0,0,0,0,0,0,0,0,0,0
HEATMAP,37,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376832,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,37651,0,0,0,0,0,0,0,0,0,0,20650,0,0,0,0,0,0,0,0,0,0,38055,0,0,0,0,0,0,0,0,0,34999,42261,36973,45097,10709,13640,0,0,0,0,0,0,0,0,0,0,26977,0,0,0,0,0,0,0,0,0,0,9977,0,0,0,0,0,0,0,0,0,0,16873,0,0,0,0,0,0,0,0,0,0,22286,0,0,0,0,0,0,0,0,0,0,26084,0,0,0,0,0,0,0,0,0,0,11341,0,0,0,0,0,0,0,0,0,0,12602,0,0,0,0,0,0,0,0,0,0
HEATMAP,38,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323584,86016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32496,0,0,0,0,0,0,0,0,0,0,21377,0,0,0,0,0,0,0,0,0,0,21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,0,0,0,0,0,0,0,0,0,0,56351,0,0,0,0,0,0,0,0,0,0,38812,0,0,0,0,0,0,0,0,0,0,39588,0,0,0,0,0,0,0,0,0,0,47293,0,0,0,0,0,0,0,0,0,0,21375,0,0,0,0,0,0,0,0,0,0,52939,0,0,0,0,0,0,0,0,0,0,55457,0,0,0,0,0,0,0,0,0,0
